lag0,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,lag17,lag18,lag19,lag20,lag21,lag22,lag23,lag24,lag25,lag26,lag27,lag28,lag29,lag30,lag31,lag32,lag33,lag34,lag35,lag36,lag37,lag38,lag39,lag40
-0.05085596,-0.04899447,-0.047112657,-0.045190194,-0.043206775,-0.041147935,-0.039013638,-0.036806042,-0.034527303,-0.032179575,-0.029765016,-0.02728578,-0.024744024,-0.022141904,-0.019481575,-0.016765193,-0.013994915,-0.011172896,-0.008301292,-0.005382258,-0.002417952,0.000589472,0.003637858,0.006725049,0.00984889,0.013007225,0.016197898,0.019418754,0.022667635,0.025942387,0.029240854,0.032560879,0.035900307,0.039256983,0.042628749,0.04601345,0.049408931,0.052813035,0.056223607,0.059638491,0.063055531
-0.056195281,-0.054106528,-0.051996252,-0.049842929,-0.047625054,-0.045327307,-0.042949654,-0.040494376,-0.037963758,-0.035360081,-0.03268563,-0.029942688,-0.027133537,-0.02426046,-0.021325741,-0.018331662,-0.015280507,-0.012174558,-0.0090161,-0.005807414,-0.002550784,0.000751507,0.004097177,0.007483941,0.010909517,0.014371622,0.017867973,0.021396287,0.02495428,0.02853967,0.032150174,0.035783508,0.03943739,0.043109536,0.046797664,0.05049949,0.054212731,0.057935104,0.061664327,0.065398116,0.069134187
-0.061571473,-0.059249131,-0.056904198,-0.054514085,-0.052056219,-0.049514524,-0.046888961,-0.044181927,-0.041395817,-0.038533029,-0.035595958,-0.032587,-0.029508553,-0.026363011,-0.023152771,-0.01988023,-0.016547783,-0.013157828,-0.009712759,-0.006214974,-0.002666868,0.000929163,0.004570721,0.008255411,0.011980837,0.015744602,0.019544311,0.023377566,0.027241973,0.031135134,0.035054653,0.038998135,0.042963182,0.046947399,0.05094839,0.054963758,0.058991107,0.063028041,0.067072163,0.071121078,0.075172389
-0.066982222,-0.06442025,-0.061834748,-0.059202187,-0.056499057,-0.05370861,-0.050830808,-0.047868147,-0.044823122,-0.04169823,-0.038495966,-0.035218826,-0.031869306,-0.028449902,-0.02496311,-0.021411425,-0.017797343,-0.014123361,-0.010391974,-0.006605678,-0.002766969,0.001121657,0.005057704,0.009038678,0.01306208,0.017125417,0.021226192,0.025361908,0.029530071,0.033728184,0.037953752,0.042204278,0.046477267,0.050770223,0.05508065,0.059406052,0.063743934,0.068091799,0.072447151,0.076807496,0.081170336
-0.072425212,-0.069617858,-0.066786158,-0.063905765,-0.060952352,-0.057908592,-0.054774444,-0.05155249,-0.048245314,-0.044855498,-0.041385623,-0.037838274,-0.034216032,-0.030521479,-0.026757199,-0.022925773,-0.019029785,-0.015071817,-0.01105445,-0.006980269,-0.002851855,0.001328209,0.005557341,0.009832958,0.014152478,0.018513318,0.022912895,0.027348628,0.031817933,0.036318228,0.040846931,0.045401459,0.04997923,0.054577661,0.059194169,0.063826172,0.068471088,0.073126334,0.077789327,0.082457486,0.087128227
-0.077898128,-0.074839927,-0.071756681,-0.068623343,-0.06541489,-0.062113494,-0.058719115,-0.055234409,-0.051662033,-0.048004644,-0.044264898,-0.040445453,-0.036548964,-0.032578088,-0.028535482,-0.024423803,-0.020245707,-0.016003851,-0.011700892,-0.007339486,-0.00292229,0.001548039,0.006068845,0.010637471,0.01525126,0.019907556,0.024603702,0.029337041,0.034104917,0.038904673,0.043733652,0.048589198,0.053468654,0.058369364,0.06328867,0.068223915,0.073172445,0.078131601,0.083098727,0.088071166,0.093046262
-0.083398655,-0.080084429,-0.076744571,-0.073353451,-0.069885455,-0.066322342,-0.06266407,-0.058913356,-0.055072921,-0.051145483,-0.04713376,-0.043040471,-0.038868336,-0.034620074,-0.030298402,-0.02590604,-0.021445708,-0.016920122,-0.012332004,-0.00768407,-0.002979041,0.001780366,0.00659143,0.011451434,0.016357658,0.021307383,0.026297892,0.031326464,0.036390381,0.041486925,0.046613376,0.051767015,0.056945124,0.062144984,0.067363876,0.07259908,0.077847879,0.083107554,0.088375385,0.093648654,0.098924641
-0.088924477,-0.085349336,-0.081748085,-0.078094613,-0.074362834,-0.070534163,-0.066608557,-0.062588785,-0.058477618,-0.054277825,-0.049992175,-0.045623439,-0.041174385,-0.036647783,-0.032046403,-0.027373014,-0.022630385,-0.017821288,-0.01294849,-0.008014762,-0.003022873,0.002024408,0.00712431,0.012274064,0.017470901,0.022712051,0.027994745,0.033316212,0.038673684,0.044064391,0.049485563,0.05493443,0.060408224,0.065904174,0.071419511,0.076951465,0.082497268,0.088054148,0.093619338,0.099190066,0.104763564
-0.09447328,-0.09063262,-0.086765474,-0.082845359,-0.078845811,-0.074747981,-0.070551823,-0.066260148,-0.061875766,-0.057401485,-0.052840114,-0.048194464,-0.043467343,-0.03866156,-0.033779926,-0.028825249,-0.023800339,-0.018708005,-0.013551056,-0.008332302,-0.003054552,0.002279385,0.007666699,0.013104581,0.018590221,0.024120811,0.029693541,0.035305601,0.040954183,0.046636477,0.052349673,0.058090963,0.063857537,0.069646585,0.075455299,0.081280869,0.087120485,0.092971339,0.09883062,0.104695521,0.11056323
-0.100042749,-0.095932253,-0.091794995,-0.087604215,-0.083333172,-0.078962821,-0.074493117,-0.069926899,-0.065267005,-0.060516274,-0.055677544,-0.050753655,-0.045747445,-0.040661752,-0.035499416,-0.030263274,-0.024956167,-0.019580931,-0.014140406,-0.008637431,-0.003074844,0.002544516,0.00821781,0.013942201,0.019714848,0.025532914,0.03139356,0.037293947,0.043231237,0.049202591,0.055205169,0.061236135,0.067292648,0.07337187,0.079470963,0.085587088,0.091717407,0.09785908,0.104009269,0.110165135,0.11632384
-0.105630569,-0.101246207,-0.096834901,-0.092369707,-0.087823703,-0.083177711,-0.078431687,-0.073588489,-0.068650976,-0.063622005,-0.058504434,-0.053301122,-0.048014926,-0.042648704,-0.037205315,-0.031687617,-0.026098467,-0.020440724,-0.014717246,-0.00893089,-0.003084516,0.00281902,0.008776859,0.014786143,0.020844013,0.026947613,0.033094083,0.039280566,0.045504204,0.051762138,0.058051511,0.064369465,0.070713141,0.077079681,0.083466228,0.089869923,0.096287909,0.102717326,0.109155318,0.115599026,0.122045592
-0.111234423,-0.106572454,-0.101883447,-0.097140364,-0.092316187,-0.087391674,-0.08236678,-0.077244373,-0.07202732,-0.066718491,-0.061320752,-0.055836972,-0.050270019,-0.044622761,-0.038898067,-0.033098803,-0.027227838,-0.021288041,-0.015282279,-0.009213419,-0.003084332,0.003102117,0.009343058,0.015635624,0.021976946,0.028364157,0.034794389,0.041264773,0.047772442,0.054314527,0.06088816,0.067490474,0.0741186,0.08076967,0.087440816,0.094129171,0.100831866,0.107546033,0.114268804,0.120997312,0.127728687
-0.116851998,-0.111908967,-0.106938887,-0.101914711,-0.096809412,-0.091603738,-0.086297645,-0.080894002,-0.075395679,-0.069805544,-0.064126467,-0.058361316,-0.052512961,-0.04658427,-0.040578114,-0.03449736,-0.028344879,-0.022123539,-0.01583621,-0.00948576,-0.003075058,0.003393025,0.009915622,0.016489863,0.023112879,0.0297818,0.036493758,0.043245884,0.050035309,0.056859162,0.063714576,0.070598681,0.077508608,0.084441488,0.091394452,0.098364631,0.105349155,0.112345155,0.119349763,0.126360109,0.133373324
-0.122480978,-0.117253717,-0.111999476,-0.106691277,-0.101302161,-0.095812927,-0.090223529,-0.084536831,-0.078755693,-0.072882977,-0.066921546,-0.060874261,-0.054743984,-0.048533576,-0.0422459,-0.035883816,-0.029450188,-0.022947877,-0.016379744,-0.009748652,-0.003057462,0.003690964,0.010493764,0.017348077,0.02425104,0.031199792,0.038191471,0.045223215,0.052292163,0.059395452,0.066530221,0.073693608,0.080882751,0.088094789,0.095326859,0.1025761,0.10983965,0.117114647,0.124398229,0.131687535,0.138979703
-0.128119048,-0.122604676,-0.117063468,-0.111468588,-0.10579322,-0.100018266,-0.094143681,-0.088172311,-0.082107003,-0.075950603,-0.069705959,-0.063375917,-0.056963323,-0.050471024,-0.043901867,-0.037258698,-0.030544364,-0.023761711,-0.016913586,-0.010002837,-0.003032308,0.003995153,0.011076699,0.018209484,0.025390662,0.032617385,0.039886807,0.047196082,0.054542363,0.061922803,0.069334555,0.076774774,0.084240612,0.091729223,0.09923776,0.106763377,0.114303227,0.121854463,0.129414239,0.136979709,0.144548024
-0.133763893,-0.127959817,-0.122129117,-0.116245171,-0.110281375,-0.104218782,-0.098057348,-0.091799895,-0.08544925,-0.079008235,-0.072479674,-0.065866392,-0.059171213,-0.052396961,-0.045546459,-0.038622532,-0.031628004,-0.024565699,-0.017438441,-0.010249054,-0.003000362,0.004304811,0.011663641,0.019073303,0.026530974,0.03403383,0.041579047,0.049163801,0.056785266,0.064440621,0.07212704,0.079841699,0.087581775,0.095344443,0.10312688,0.110926261,0.118739762,0.126564559,0.134397828,0.142236746,0.150078487
-0.139413198,-0.133317111,-0.127194679,-0.121019553,-0.114765411,-0.1084135,-0.101963778,-0.095419038,-0.088782075,-0.082055684,-0.075242659,-0.068345796,-0.061367888,-0.054311731,-0.047180119,-0.039975846,-0.032701708,-0.025360499,-0.017955013,-0.010488045,-0.002962391,0.004619157,0.012253802,0.019938751,0.027671208,0.03544838,0.043267471,0.051125686,0.059020232,0.066948313,0.074907136,0.082893904,0.090905825,0.098940102,0.106993942,0.115064549,0.12314913,0.131244889,0.139349032,0.147458764,0.155571291
-0.145064647,-0.138674531,-0.132258406,-0.125790263,-0.119244113,-0.112601446,-0.105862219,-0.09902919,-0.092105119,-0.085092763,-0.077994883,-0.070814237,-0.063553583,-0.056215681,-0.04880329,-0.041319168,-0.033766074,-0.026146767,-0.018464007,-0.010720551,-0.002919159,0.00493741,0.012846398,0.020805046,0.028810594,0.036860284,0.044951357,0.053081055,0.061246618,0.069445287,0.077674304,0.085930909,0.094212344,0.10251585,0.110838669,0.11917804,0.127531206,0.135895407,0.144267885,0.152645881,0.161026636
-0.150715926,-0.144030048,-0.137318554,-0.130555825,-0.123716267,-0.116781645,-0.10975192,-0.102629806,-0.095418023,-0.088119286,-0.080736314,-0.073271824,-0.065728532,-0.058109157,-0.050416415,-0.042653023,-0.0348217,-0.026925163,-0.018966127,-0.010947312,-0.002871434,0.00525879,0.013440642,0.021671405,0.029948362,0.038268796,0.046629988,0.055029222,0.063463781,0.071930948,0.080428004,0.088952234,0.097500918,0.106071341,0.114660785,0.123266533,0.131885867,0.14051607,0.149154425,0.157798214,0.166444721
-0.156364719,-0.149381635,-0.142373377,-0.135314768,-0.128180657,-0.120953123,-0.113632127,-0.106220338,-0.098720427,-0.091135065,-0.08346692,-0.075718665,-0.067892969,-0.059992503,-0.052019937,-0.043977941,-0.035869185,-0.027696341,-0.019462079,-0.011169068,-0.00281998,0.005582516,0.014035748,0.022537048,0.031083744,0.039673165,0.048302642,0.056969505,0.065671082,0.074404703,0.083167699,0.091957398,0.100771131,0.109606226,0.118460014,0.127329825,0.136212987,0.145106831,0.154008685,0.162915881,0.171825747
-0.162008712,-0.154727264,-0.147421129,-0.14006562,-0.132636069,-0.125114906,-0.11750209,-0.10980024,-0.102011974,-0.094139912,-0.086186671,-0.07815487,-0.070047129,-0.061866066,-0.053614299,-0.045294446,-0.036909128,-0.028460962,-0.019952567,-0.011386561,-0.002765564,0.005907806,0.014630931,0.023401191,0.032215969,0.041072645,0.0499686,0.058901217,0.067867877,0.07686596,0.085892848,0.094945923,0.104022566,0.113120158,0.12223608,0.131367715,0.140512442,0.149667645,0.158830703,0.167998999,0.177169913
-0.167645589,-0.160064907,-0.152460065,-0.144806905,-0.137081288,-0.129266018,-0.121361055,-0.113368963,-0.105292303,-0.097133639,-0.088895533,-0.080580548,-0.072191247,-0.063730191,-0.055199944,-0.046603068,-0.037942126,-0.029219681,-0.020438295,-0.011600531,-0.002708952,0.006233881,0.015225403,0.024263053,0.033344268,0.042466485,0.051627142,0.060823676,0.070053524,0.079314124,0.088602913,0.097917328,0.107254807,0.116612787,0.125988706,0.135380001,0.144784109,0.154198467,0.163620513,0.173047685,0.182477419
-0.173273035,-0.165392535,-0.157488439,-0.149537153,-0.1415151,-0.133405486,-0.125208272,-0.116925961,-0.108561057,-0.100116061,-0.091593477,-0.082995808,-0.074325556,-0.065585224,-0.056777315,-0.047904333,-0.038968779,-0.029973157,-0.020919969,-0.011811719,-0.002650909,0.006559958,0.015818379,0.025121852,0.034467872,0.043853939,0.053277548,0.062736197,0.072227383,0.081748603,0.091297354,0.100871134,0.110467439,0.120083768,0.129717616,0.139366481,0.149027861,0.158699252,0.168378151,0.178062056,0.187748464
-0.178888735,-0.170708121,-0.162504506,-0.15425489,-0.145936289,-0.137532334,-0.129042987,-0.120470687,-0.111817874,-0.103086989,-0.09428047,-0.085400757,-0.076450291,-0.067431511,-0.058346856,-0.049198768,-0.039989684,-0.030722046,-0.021398293,-0.012020865,-0.002592201,0.006885258,0.016409073,0.025976805,0.035586012,0.045234256,0.054919097,0.064638095,0.07438881,0.084168803,0.093975633,0.10380686,0.113660046,0.123532751,0.133422533,0.143326955,0.153243575,0.163169954,0.173103653,0.183042231,0.192983249
-0.184490374,-0.176009637,-0.16750652,-0.158958642,-0.150343642,-0.14164559,-0.132864449,-0.124002594,-0.115062398,-0.106046235,-0.09695648,-0.087795505,-0.078565686,-0.069269396,-0.05990901,-0.0504869,-0.041005441,-0.031467007,-0.021873972,-0.01222871,-0.002533595,0.007208999,0.016996699,0.02682713,0.036697918,0.04660669,0.056551071,0.066528687,0.076537165,0.08657413,0.096637209,0.106724028,0.116832212,0.126959388,0.137103181,0.147261219,0.157431126,0.167610529,0.177797054,0.187988327,0.198181973
-0.190075636,-0.181295055,-0.172492735,-0.163646938,-0.154735943,-0.145744278,-0.136671906,-0.127521134,-0.118294268,-0.108993613,-0.099621476,-0.090180162,-0.080671977,-0.071099227,-0.061464218,-0.051769256,-0.042016647,-0.032208697,-0.022347711,-0.012435995,-0.002475856,0.007530402,0.017580471,0.027672046,0.037802821,0.04797049,0.058172748,0.068407288,0.078671805,0.088963993,0.099281545,0.109622156,0.119983521,0.130363332,0.140759284,0.151169072,0.16159039,0.172020931,0.182458389,0.19290046,0.203344836
-0.195642207,-0.186562347,-0.177461406,-0.168318304,-0.159111978,-0.149827423,-0.140464606,-0.131025761,-0.121513126,-0.111928935,-0.102275427,-0.092554835,-0.082769397,-0.072921349,-0.063012926,-0.053046365,-0.043023902,-0.032947773,-0.022820213,-0.01264346,-0.002419749,0.007848683,0.018159602,0.02851077,0.038899951,0.04932491,0.05978341,0.070273215,0.080792089,0.091337796,0.101908101,0.112500766,0.123113556,0.133744235,0.144390566,0.155050314,0.165721242,0.176401114,0.187087695,0.197778748,0.208472037
-0.201187772,-0.191809485,-0.182410787,-0.172971268,-0.163470532,-0.153894052,-0.144241796,-0.134515927,-0.124718612,-0.114852014,-0.1049183,-0.094919634,-0.084858181,-0.074736106,-0.064555575,-0.054318752,-0.044027803,-0.033684892,-0.023292185,-0.012851846,-0.002366042,0.008163064,0.018733306,0.02934252,0.039988539,0.050669199,0.061382335,0.072125782,0.082897375,0.093694948,0.104516337,0.115359377,0.126221902,0.137101748,0.147996749,0.158904741,0.169823558,0.180751035,0.191685007,0.202623309,0.213563777
-0.206710015,-0.197034441,-0.187339133,-0.177604355,-0.16781039,-0.15794319,-0.148002725,-0.137991086,-0.127910367,-0.117762663,-0.107550065,-0.097274667,-0.086938563,-0.076543846,-0.066092609,-0.055586946,-0.045028949,-0.034420713,-0.02376433,-0.013061895,-0.002315499,0.008472763,0.019300798,0.030166514,0.041067815,0.05200261,0.062968805,0.073964306,0.08498702,0.096034855,0.107105716,0.11819751,0.129308144,0.140435524,0.151577558,0.162732152,0.173897213,0.185070646,0.19625036,0.207434261,0.218620254
-0.212206621,-0.202235188,-0.192244698,-0.182216095,-0.172130337,-0.161973863,-0.15174664,-0.14145069,-0.131088033,-0.120660693,-0.110170689,-0.099620044,-0.089010778,-0.078344913,-0.067624471,-0.056851472,-0.046027939,-0.035155893,-0.024237354,-0.013274345,-0.002268887,0.008776999,0.019861292,0.03098197,0.042137011,0.053324394,0.064542098,0.075788102,0.087060384,0.098356923,0.109675696,0.121014684,0.132371864,0.143745216,0.155132717,0.166532346,0.177942082,0.189359904,0.20078379,0.212211719,0.22364167
-0.217675276,-0.207409696,-0.197125736,-0.186805012,-0.17642916,-0.165985096,-0.15547279,-0.144894192,-0.134251251,-0.123545918,-0.112780141,-0.101955872,-0.09107506,-0.080139653,-0.069151603,-0.058112859,-0.047025371,-0.035891088,-0.024711961,-0.013489938,-0.002226971,0.009074992,0.020414001,0.031788105,0.043195356,0.054633803,0.066101496,0.077596487,0.089116824,0.100660559,0.112225741,0.12381042,0.135412648,0.147030474,0.158661948,0.170305121,0.181958042,0.193618763,0.205285333,0.216955803,0.228628222
-0.223113663,-0.212555939,-0.201980501,-0.191369636,-0.180705642,-0.169975914,-0.159180422,-0.148321044,-0.137399661,-0.12641815,-0.11537839,-0.104282262,-0.093131643,-0.081928413,-0.07067445,-0.059371634,-0.048021844,-0.036626958,-0.025188855,-0.013709416,-0.002190517,0.009365961,0.020958139,0.032584139,0.044242082,0.055930088,0.067646279,0.079388775,0.091155698,0.102945169,0.114755309,0.126584239,0.138430079,0.150290951,0.162164976,0.174050275,0.185944968,0.197847178,0.209755024,0.221666629,0.233580112
-0.228519469,-0.217671889,-0.206807249,-0.195908492,-0.18495857,-0.173945344,-0.162868784,-0.151730701,-0.140532904,-0.129277202,-0.117965404,-0.106599321,-0.095180762,-0.083711537,-0.072193454,-0.060628323,-0.049017955,-0.037364158,-0.025668742,-0.013933517,-0.002160292,0.009649124,0.02149292,0.033369288,0.045276418,0.0572125,0.069175725,0.081164283,0.093176365,0.105210162,0.117263863,0.129335659,0.141423741,0.153526299,0.165641524,0.177767606,0.189902735,0.202045103,0.214192899,0.226344314,0.238497539
-0.233890377,-0.222755516,-0.211604234,-0.200420107,-0.189186729,-0.177892411,-0.166537125,-0.155122615,-0.143650621,-0.132122886,-0.120541151,-0.108907159,-0.097222652,-0.085489371,-0.073709058,-0.061883455,-0.050014304,-0.038103347,-0.026152327,-0.014162984,-0.002137061,0.009923701,0.022017559,0.034142771,0.046297596,0.058480292,0.070689116,0.082922327,0.095178183,0.107454942,0.119750863,0.132064202,0.144393219,0.15673617,0.169091316,0.181456913,0.193831219,0.206212493,0.218598993,0.230988977,0.243380702
-0.239224073,-0.227804795,-0.216369709,-0.20490301,-0.193388904,-0.18181614,-0.170184692,-0.158496238,-0.146752453,-0.134955015,-0.1231056,-0.111205885,-0.099257546,-0.087262261,-0.075221705,-0.063137555,-0.051011489,-0.038845183,-0.026640313,-0.014398556,-0.002121589,0.010188911,0.022531268,0.034903805,0.047304846,0.059732714,0.072185731,0.084662222,0.09716051,0.109678918,0.122215769,0.134769387,0.147338095,0.159920217,0.172514075,0.185117993,0.197730295,0.210349303,0.222973342,0.235600733,0.248229802
-0.244518242,-0.232817695,-0.22110193,-0.209355727,-0.19756388,-0.185715557,-0.173810734,-0.161851024,-0.149838042,-0.137773402,-0.125658719,-0.113495607,-0.10128568,-0.089030552,-0.076731838,-0.064391152,-0.052010109,-0.039590322,-0.027133406,-0.014640975,-0.002114644,0.010443973,0.023033263,0.035651609,0.048297399,0.060969018,0.073664851,0.086383285,0.099122704,0.111881495,0.124658044,0.137450736,0.150257956,0.163078091,0.175909526,0.188750647,0.201599839,0.214455489,0.227315981,0.240179702,0.253045038
-0.249770568,-0.237792191,-0.22579915,-0.213776784,-0.201710442,-0.189589688,-0.177414497,-0.165186425,-0.152907028,-0.14057786,-0.128200477,-0.115776434,-0.103307287,-0.090794591,-0.078239901,-0.065644773,-0.053010761,-0.040339422,-0.02763231,-0.014890981,-0.00211699,0.010688107,0.023522756,0.0363854,0.049274485,0.062188455,0.075125755,0.08808483,0.101064123,0.114062081,0.127077147,0.140107767,0.153152384,0.166209444,0.179277391,0.19235467,0.205439726,0.218531003,0.231626946,0.244726,0.257826609
-0.254978737,-0.242726252,-0.230459625,-0.21816471,-0.205827376,-0.193437558,-0.18099523,-0.168501895,-0.155959052,-0.1433682,-0.130730842,-0.118048476,-0.105322603,-0.092554723,-0.079746336,-0.066898943,-0.054014045,-0.04109314,-0.02813773,-0.015149314,-0.002129394,0.010920532,0.023998962,0.037104397,0.050235335,0.063390278,0.076567724,0.089766173,0.102984126,0.116220082,0.12947254,0.142740001,0.156020964,0.169313928,0.182617395,0.195929863,0.209249832,0.222575802,0.235906273,0.249239745,0.262574716
-0.260140433,-0.247617853,-0.235081608,-0.222518031,-0.209913468,-0.197258192,-0.184552182,-0.171796886,-0.158993754,-0.146144236,-0.133249782,-0.12031184,-0.10733186,-0.094311293,-0.081251587,-0.068154192,-0.055020558,-0.041852135,-0.028650371,-0.015416716,-0.002152621,0.011140466,0.024461095,0.037807816,0.05117918,0.064573737,0.077990037,0.091426632,0.10488207,0.118354904,0.131843683,0.145346958,0.158863279,0.172391196,0.185929261,0.199476023,0.213030033,0.226589841,0.240153997,0.253721053,0.267289559
-0.265253341,-0.252464964,-0.239663354,-0.226835274,-0.213967502,-0.201050617,-0.188084599,-0.175070851,-0.162010777,-0.148905781,-0.135757266,-0.122566636,-0.109335295,-0.096064647,-0.082756096,-0.069411046,-0.0560309,-0.042617063,-0.029170937,-0.015693927,-0.002187437,0.011347129,0.024908368,0.038494876,0.052105249,0.065738084,0.079391975,0.09306552,0.106757315,0.120465955,0.134190038,0.147928159,0.161678914,0.1754409,0.189212713,0.202992948,0.216780203,0.230573073,0.244370154,0.258170043,0.271971336
-0.270315146,-0.257265558,-0.244203117,-0.231114966,-0.217988263,-0.204813858,-0.191591731,-0.178323244,-0.165009761,-0.151652646,-0.138253262,-0.124812972,-0.111333141,-0.097815132,-0.084260308,-0.070670032,-0.057045669,-0.043388581,-0.029700133,-0.015981688,-0.002234609,0.011539741,0.025339997,0.039164796,0.053012775,0.06688257,0.080772818,0.094682154,0.108609217,0.122552641,0.136511065,0.150483123,0.164467453,0.178462691,0.192467474,0.206480437,0.220500218,0.234525454,0.248554779,0.262586832,0.276620248
-0.275323533,-0.262017607,-0.248699152,-0.235355635,-0.221974538,-0.208546941,-0.195072824,-0.181553516,-0.167990346,-0.154384644,-0.140737738,-0.127050958,-0.113325633,-0.099563092,-0.085764663,-0.071931677,-0.058065463,-0.044167349,-0.030238664,-0.016280739,-0.002294901,0.011717519,0.025755193,0.039816792,0.053900986,0.068006447,0.082131845,0.096275851,0.110437135,0.12461437,0.138806225,0.153011371,0.16722848,0.181456222,0.195693268,0.209938288,0.224189955,0.238446938,0.252707908,0.266971537,0.281236495
-0.280276186,-0.266719083,-0.253149713,-0.239555808,-0.225925111,-0.21224889,-0.198527127,-0.184761121,-0.170952175,-0.157101589,-0.143210664,-0.129280703,-0.115313005,-0.101308873,-0.087269607,-0.073196509,-0.059090881,-0.044954022,-0.030787235,-0.016591821,-0.002369081,0.011879684,0.026153173,0.040450083,0.054769115,0.069108967,0.083468337,0.097845924,0.112240428,0.126650546,0.141074978,0.155512423,0.169961579,0.184421144,0.198889818,0.2133663,0.227849288,0.24233748,0.256829577,0.271324276,0.285820276
-0.285170792,-0.271367958,-0.257553054,-0.243714011,-0.229838767,-0.215918732,-0.201953887,-0.187945512,-0.173894887,-0.159803292,-0.145672007,-0.131502314,-0.117295492,-0.103052821,-0.088775582,-0.074465055,-0.060122521,-0.045749259,-0.03134655,-0.016915675,-0.002457913,0.012025455,0.026533148,0.041063887,0.055616391,0.07018938,0.084781574,0.099391691,0.114018453,0.128660578,0.143316787,0.157985799,0.172666333,0.18735711,0.202056849,0.21676427,0.231478092,0.246197036,0.26091982,0.275645165,0.290371791
-0.290005034,-0.275962204,-0.261907431,-0.247828771,-0.233714292,-0.219555493,-0.205352354,-0.191106142,-0.176818124,-0.162489566,-0.148121737,-0.133715901,-0.119273327,-0.104795281,-0.090283031,-0.075737842,-0.061160981,-0.046553717,-0.031917314,-0.017253041,-0.002562164,0.01215405,0.026894334,0.041657421,0.056442045,0.071246939,0.086070835,0.100912468,0.115770569,0.130643873,0.145531112,0.160431019,0.175342328,0.190263772,0.205194084,0.220131997,0.235076244,0.250025559,0.264978674,0.279934323,0.294891239
-0.294776597,-0.280499792,-0.266211096,-0.251898617,-0.237550471,-0.223158197,-0.208721774,-0.194242463,-0.179721526,-0.165160225,-0.15055982,-0.135921573,-0.121246746,-0.1065366,-0.091792396,-0.077015396,-0.062206861,-0.047368053,-0.032500232,-0.01760466,-0.0026826,0.012264689,0.027235944,0.042229904,0.057245308,0.072280895,0.087335402,0.102407569,0.117496134,0.132599835,0.147717412,0.162847604,0.177989147,0.193140782,0.208301246,0.223469279,0.238643619,0.253823005,0.269006174,0.284191867,0.299378821
-0.299483167,-0.284978696,-0.270462306,-0.255922074,-0.24134609,-0.226725871,-0.212061395,-0.197353929,-0.182604735,-0.16781508,-0.152986226,-0.138119439,-0.123215983,-0.108277123,-0.093304122,-0.078298246,-0.063260759,-0.048192924,-0.033096008,-0.017971273,-0.002819986,0.012356591,0.027557192,0.042780554,0.058025411,0.073290499,0.088574553,0.103876311,0.119194505,0.134527874,0.149875151,0.165235073,0.180606374,0.195987792,0.21137806,0.226775915,0.242180093,0.257589328,0.273002356,0.288417914,0.303834736
-0.304122428,-0.289396888,-0.274659313,-0.25989767,-0.245099934,-0.230257539,-0.215370466,-0.200439992,-0.185467392,-0.170453944,-0.155400924,-0.140309608,-0.125181273,-0.110017195,-0.094818651,-0.079586918,-0.064323272,-0.049028989,-0.033705347,-0.018353621,-0.002975088,0.012428975,0.027857293,0.043308587,0.058781583,0.074275002,0.08978757,0.105318009,0.120865042,0.136427394,0.152003788,0.167592946,0.183193594,0.198804453,0.214424249,0.230051703,0.24568554,0.261324483,0.276967255,0.292612581,0.308259183
-0.308692065,-0.293752338,-0.278800373,-0.263823932,-0.248810787,-0.233752228,-0.218648235,-0.203500105,-0.188309138,-0.17307663,-0.157803881,-0.142492187,-0.127142849,-0.111757162,-0.096336427,-0.08088194,-0.065395,-0.049876905,-0.034328954,-0.018752443,-0.003148672,0.012481061,0.028135459,0.043813223,0.059513055,0.075233657,0.090973731,0.106731979,0.122507103,0.138297803,0.154102784,0.169920745,0.18575039,0.201590419,0.217439536,0.233296441,0.249159837,0.265028425,0.280900907,0.296775986,0.312652363
-0.313189763,-0.29804302,-0.28288374,-0.267699387,-0.252477436,-0.237208963,-0.221893949,-0.206533722,-0.191129612,-0.17568295,-0.160195065,-0.144667287,-0.129100946,-0.113497371,-0.097857892,-0.082183839,-0.066476541,-0.05073733,-0.034967533,-0.019168481,-0.003341505,0.012512068,0.028390905,0.044293679,0.060219059,0.076165715,0.092132318,0.108117538,0.124120044,0.140138508,0.1561716,0.172217989,0.188276346,0.204345341,0.220423645,0.236509927,0.252602858,0.268701108,0.284803348,0.300908247,0.317014476
-0.317613207,-0.302266904,-0.286907668,-0.271522563,-0.256098665,-0.24062677,-0.225106856,-0.209540294,-0.193928458,-0.178272718,-0.162574447,-0.146835016,-0.131055799,-0.115238166,-0.099383489,-0.083493141,-0.067568494,-0.05161092,-0.03562179,-0.019602476,-0.003554351,0.012521214,0.028622846,0.044749173,0.060898825,0.077070427,0.09326261,0.109474,0.125703226,0.141948915,0.158209697,0.174484198,0.190771047,0.207068871,0.2233763,0.23969196,0.25601448,0.272342488,0.288674612,0.30500948,0.32134572
