lag0,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,lag17,lag18,lag19,lag20,lag21,lag22,lag23,lag24,lag25,lag26,lag27,lag28,lag29,lag30,lag31,lag32,lag33,lag34,lag35,lag36,lag37,lag38,lag39,lag40
-0.735784338,-0.746016309,-0.755639994,-0.76404711,-0.770629864,-0.774955319,-0.777022473,-0.776895847,-0.774639965,-0.77031935,-0.763998525,-0.755742012,-0.745614335,-0.733680015,-0.720003578,-0.704649544,-0.687682438,-0.669166781,-0.649167098,-0.627747911,-0.604973742,-0.580909115,-0.555618552,-0.529166578,-0.501617713,-0.473036482,-0.443487407,-0.413035012,-0.381743818,-0.34967835,-0.316903129,-0.28348268,-0.249481524,-0.214964185,-0.179995185,-0.144639048,-0.108960296,-0.073023453,-0.036893041,-0.000633583,0.035690398
-0.497260659,-0.52109536,-0.544188102,-0.565796925,-0.585180473,-0.601810666,-0.615686282,-0.626886023,-0.635488591,-0.641572687,-0.645217015,-0.646500277,-0.645501174,-0.642298409,-0.636970684,-0.629596702,-0.620255164,-0.609024773,-0.595984231,-0.58121224,-0.564787503,-0.546788722,-0.527294598,-0.506383834,-0.484135133,-0.460627196,-0.435938726,-0.410148425,-0.383334995,-0.355577139,-0.326953558,-0.297542955,-0.267424032,-0.236675492,-0.205376035,-0.173604366,-0.141439185,-0.108959196,-0.0762431,-0.043369599,-0.010417397
-0.28587499,-0.321481004,-0.356232057,-0.389273188,-0.41975013,-0.447054377,-0.47118452,-0.492231247,-0.510285247,-0.525437208,-0.53777782,-0.54739777,-0.554387749,-0.558838443,-0.560840543,-0.560484736,-0.557861712,-0.553062159,-0.546176766,-0.537296222,-0.526511215,-0.513912434,-0.499590567,-0.483636304,-0.466140333,-0.447193343,-0.426886022,-0.405309059,-0.382553143,-0.358708963,-0.333867207,-0.308118564,-0.281553723,-0.254263372,-0.2263382,-0.197868897,-0.168946149,-0.139660647,-0.110103078,-0.080364133,-0.050534498
-0.100391459,-0.146020758,-0.190701833,-0.233486461,-0.273427188,-0.30984913,-0.342750725,-0.372232552,-0.398395194,-0.421339231,-0.441165246,-0.457973819,-0.471865532,-0.482940967,-0.491300704,-0.497045326,-0.500275412,-0.501091546,-0.499594308,-0.49588428,-0.490062042,-0.482228177,-0.472483266,-0.46092789,-0.44766263,-0.432788069,-0.416404786,-0.398613365,-0.379514385,-0.359208429,-0.337796077,-0.315377912,-0.292054514,-0.267926466,-0.243094347,-0.217658741,-0.191720227,-0.165379388,-0.138736805,-0.111893059,-0.084948732
0.060425804,0.006437859,-0.046527405,-0.097447308,-0.1453,-0.189357605,-0.229618436,-0.266190972,-0.299183691,-0.328705075,-0.354863601,-0.377767749,-0.397525998,-0.414246828,-0.428038718,-0.439010147,-0.447269594,-0.452925539,-0.45608646,-0.456860838,-0.455357151,-0.451683879,-0.445949501,-0.438262496,-0.428731344,-0.417464523,-0.404570513,-0.390157794,-0.374334844,-0.357210143,-0.33889217,-0.319489404,-0.299110325,-0.277863412,-0.255857143,-0.2332,-0.21000046,-0.186367003,-0.162408108,-0.138232254,-0.113947922
0.197812671,0.13704733,0.077361254,0.019833708,-0.03445692,-0.084742481,-0.131021194,-0.17340754,-0.212016001,-0.246961058,-0.278357193,-0.306318886,-0.33096062,-0.352396876,-0.370742135,-0.386110878,-0.398617587,-0.408376743,-0.415502827,-0.420110322,-0.422313708,-0.422227466,-0.419966078,-0.415644026,-0.40937579,-0.401275853,-0.391458695,-0.380038798,-0.367130643,-0.352848711,-0.337307485,-0.320621445,-0.302905072,-0.284272849,-0.264839256,-0.244718775,-0.224025886,-0.202875073,-0.181380815,-0.159657595,-0.137819893
0.313005013,0.246960136,0.182034169,0.119346023,0.060013699,0.004833564,-0.046192537,-0.09318329,-0.136257382,-0.175533499,-0.211130329,-0.243166558,-0.271760872,-0.297031959,-0.319098505,-0.338079196,-0.354092721,-0.367257764,-0.377693013,-0.385517155,-0.390848876,-0.393806864,-0.394509803,-0.393076383,-0.389625288,-0.384275206,-0.377144824,-0.368352828,-0.358017905,-0.346258741,-0.333194024,-0.31894244,-0.303622675,-0.287353417,-0.270253352,-0.252441166,-0.234035548,-0.215155182,-0.195918756,-0.176444957,-0.156852471
0.407238702,0.337328759,0.268561366,0.202079074,0.139023504,0.08020785,0.025633995,-0.024819255,-0.071273094,-0.113848717,-0.152667317,-0.187850088,-0.219518226,-0.247792925,-0.272795378,-0.29464678,-0.313468325,-0.329381208,-0.342506622,-0.352965763,-0.360879823,-0.366369999,-0.369557483,-0.37056347,-0.369509155,-0.366515731,-0.361704394,-0.355196336,-0.347112753,-0.337574839,-0.326703788,-0.314620794,-0.301447051,-0.287303755,-0.272312098,-0.256593276,-0.240268483,-0.223458912,-0.206285759,-0.188870217,-0.171333481
0.481749609,0.409305681,0.338012871,0.269022297,0.203484143,0.142217698,0.085224862,0.03238353,-0.016428399,-0.061333029,-0.102452464,-0.139908805,-0.173824157,-0.204320623,-0.231520304,-0.255545306,-0.27651773,-0.294559679,-0.309793258,-0.322340569,-0.332323714,-0.339864798,-0.345085923,-0.348109192,-0.349056709,-0.348050576,-0.345212896,-0.340665774,-0.334531311,-0.326931611,-0.317988777,-0.307824912,-0.29656212,-0.284322502,-0.271228163,-0.257401205,-0.242963732,-0.228037847,-0.212745652,-0.197209251,-0.181550747
0.537773606,0.464043384,0.39145871,0.32116513,0.254307262,0.19170043,0.133346525,0.079124034,0.028911444,-0.017412756,-0.059970078,-0.098882035,-0.134270138,-0.166255901,-0.194960835,-0.220506452,-0.243014265,-0.262605785,-0.279402525,-0.293525998,-0.305097714,-0.314239187,-0.321071929,-0.325717451,-0.328297267,-0.328932887,-0.327745825,-0.324857593,-0.320389702,-0.314463665,-0.307200994,-0.298723201,-0.289151798,-0.278608298,-0.267214213,-0.255091055,-0.242360336,-0.229143568,-0.215562264,-0.201737935,-0.187792094
0.576546563,0.50269435,0.429968908,0.359497008,0.292404507,0.229493367,0.170765445,0.116101221,0.065381175,0.018485786,-0.024704466,-0.064309102,-0.100447643,-0.133239608,-0.162804519,-0.189261896,-0.212731259,-0.23333213,-0.251184028,-0.266406474,-0.279118989,-0.289441094,-0.297492308,-0.303392152,-0.307260147,-0.309215814,-0.309378673,-0.307868244,-0.304804048,-0.300305606,-0.294492437,-0.287484064,-0.279400005,-0.270359783,-0.260482916,-0.249888926,-0.238697334,-0.227027659,-0.214999423,-0.202732146,-0.190345348
0.599304353,0.526411061,0.454613491,0.385007369,0.318687527,0.256433829,0.198248081,0.144014059,0.093615533,0.046936277,0.003860064,-0.035729334,-0.071948144,-0.104912593,-0.134738907,-0.161543315,-0.185442043,-0.206551319,-0.22498737,-0.240866423,-0.254304705,-0.265418443,-0.274323865,-0.281137198,-0.285974668,-0.288952504,-0.290186932,-0.289794179,-0.287890473,-0.284592041,-0.28001511,-0.274275907,-0.267490659,-0.259775594,-0.251246938,-0.24202092,-0.232213766,-0.221941702,-0.211320958,-0.200467759,-0.189498333
0.607282847,0.536345998,0.466462486,0.398685649,0.334067967,0.273359137,0.216560896,0.163561514,0.114249258,0.068512398,0.026239204,-0.012682057,-0.048363116,-0.080915703,-0.11045155,-0.137082387,-0.160919947,-0.18207596,-0.200662156,-0.216790268,-0.230572027,-0.242119163,-0.251543407,-0.258956492,-0.264470147,-0.268196105,-0.270246095,-0.27073185,-0.2697651,-0.267457577,-0.263921011,-0.259267135,-0.253607678,-0.247054372,-0.239718948,-0.231713138,-0.223148671,-0.214137281,-0.204790697,-0.195220651,-0.185538873
0.601717916,0.533651644,0.466585918,0.401521284,0.339457475,0.281106613,0.226470349,0.175442552,0.12791709,0.083787832,0.042948647,0.005293403,-0.029284032,-0.060889788,-0.089629997,-0.11561079,-0.138938299,-0.159718656,-0.17805799,-0.194062435,-0.20783812,-0.219491178,-0.22912774,-0.236853938,-0.242775902,-0.246999764,-0.249631656,-0.250777708,-0.250544052,-0.249036821,-0.246362143,-0.242626153,-0.23793498,-0.232394756,-0.226111612,-0.21919168,-0.211741091,-0.203865977,-0.195672469,-0.187266697,-0.178754795
0.583845431,0.51948048,0.456053812,0.394503711,0.335767697,0.280513577,0.228742901,0.18035614,0.135253769,0.09333626,0.054504085,0.018657719,-0.014302365,-0.044475696,-0.071961799,-0.096860202,-0.119270431,-0.139292013,-0.157024476,-0.172567346,-0.186020151,-0.197482417,-0.20705367,-0.214833439,-0.22092125,-0.22541663,-0.228419106,-0.230028205,-0.230343453,-0.229464378,-0.227490507,-0.224521366,-0.220656483,-0.215995384,-0.210637597,-0.204682648,-0.198230065,-0.191379374,-0.184230102,-0.176881776,-0.169433923
0.554901264,0.494984989,0.435936196,0.378622367,0.32391028,0.272417351,0.224145012,0.179001245,0.136894034,0.097731362,0.061421212,0.027871567,-0.00300959,-0.031314275,-0.057134506,-0.080562299,-0.10168967,-0.120608638,-0.137411218,-0.152189428,-0.165035284,-0.176040804,-0.185298003,-0.1928989,-0.19893551,-0.203499851,-0.206683939,-0.208579791,-0.209279425,-0.208874856,-0.207458102,-0.20512118,-0.201956106,-0.198054898,-0.193509571,-0.188412144,-0.182854633,-0.176929054,-0.170727424,-0.164341761,-0.157864081
0.516121287,0.461317652,0.407303093,0.354866688,0.304796871,0.257655256,0.213443143,0.172076833,0.133472626,0.097546821,0.064215718,0.033395618,0.005002821,-0.021046375,-0.044835668,-0.066448759,-0.085969348,-0.103481135,-0.119067821,-0.132813104,-0.144800686,-0.155114267,-0.163837546,-0.171054223,-0.176847999,-0.181302574,-0.184501647,-0.18652892,-0.187468091,-0.187402861,-0.186416931,-0.184594,-0.182017768,-0.178771935,-0.174940202,-0.170606268,-0.165853834,-0.1607666,-0.155428265,-0.14992253,-0.144333095
0.468741369,0.419630951,0.371224531,0.324226111,0.279339118,0.237064612,0.197403755,0.16028187,0.125624283,0.093356318,0.063403298,0.035690548,0.010143394,-0.013312842,-0.034752835,-0.054251261,-0.071882794,-0.087722111,-0.101843888,-0.1143228,-0.125233522,-0.134650731,-0.142649103,-0.149303312,-0.154688035,-0.158877947,-0.161947724,-0.163972041,-0.165025575,-0.165183,-0.164518993,-0.16310823,-0.161025385,-0.158345135,-0.155142155,-0.151491121,-0.147466709,-0.143143594,-0.138596452,-0.133899959,-0.12912879
0.413997384,0.371077368,0.328770535,0.287690073,0.248448667,0.211482741,0.176793307,0.144315324,0.113983746,0.085733534,0.059499643,0.03521703,0.012820655,-0.007754527,-0.026573558,-0.043701481,-0.059203337,-0.073144171,-0.085589023,-0.096602938,-0.106250958,-0.114598125,-0.121709482,-0.127650071,-0.132484936,-0.136279118,-0.139097661,-0.141005607,-0.142067999,-0.14234988,-0.141916291,-0.140832276,-0.139162877,-0.136973138,-0.134328099,-0.131292805,-0.127932298,-0.12431162,-0.120495815,-0.116549924,-0.11253899
0.353125203,0.316809384,0.281011132,0.24624801,0.213037164,0.181746964,0.152378262,0.124876159,0.099185755,0.075252151,0.053020445,0.032435738,0.013443131,-0.004012278,-0.019985387,-0.034531097,-0.047704308,-0.059559919,-0.070152832,-0.079537945,-0.087770158,-0.094904373,-0.100995488,-0.106098403,-0.110268019,-0.113559236,-0.116026953,-0.11772607,-0.118711488,-0.119038106,-0.118760824,-0.117934543,-0.116614162,-0.114854582,-0.112710701,-0.110237421,-0.107489641,-0.104522261,-0.101390181,-0.098148301,-0.094851521
0.287360696,0.257979483,0.229016345,0.200889358,0.174016257,0.148694601,0.124925078,0.102663344,0.08186505,0.06248585,0.044481397,0.027807346,0.012419348,-0.001726942,-0.014675872,-0.026471787,-0.037159036,-0.046781963,-0.055384917,-0.063012244,-0.06970829,-0.075517402,-0.080483927,-0.084652212,-0.088066603,-0.090771447,-0.09281109,-0.09422988,-0.095072163,-0.095382286,-0.095204594,-0.094583436,-0.093563158,-0.092188107,-0.090502628,-0.088551069,-0.086377777,-0.084027098,-0.081543379,-0.078970967,-0.076354208
0.217939735,0.195740145,0.173856203,0.152603555,0.132297593,0.113162974,0.095200218,0.078375844,0.062656369,0.048008313,0.034398193,0.021792527,0.010157833,-0.000539369,-0.010332563,-0.019255229,-0.02734085,-0.034622908,-0.041134884,-0.04691026,-0.051982518,-0.056385139,-0.060151607,-0.063315401,-0.065910005,-0.0679689,-0.069525567,-0.07061349,-0.071266148,-0.071517025,-0.071399602,-0.070947361,-0.070193784,-0.069172352,-0.067916547,-0.066459852,-0.064835747,-0.063077715,-0.061219238,-0.059293797,-0.057334874
0.146098192,0.131243853,0.11660073,0.102380037,0.088792818,0.075989403,0.06397014,0.052712625,0.042194454,0.032393221,0.023286523,0.014851955,0.007067113,-9.04E-05,-0.00664301,-0.0126131,-0.018023081,-0.022895358,-0.027252335,-0.031116417,-0.034510007,-0.037455511,-0.039975332,-0.042091874,-0.043827543,-0.045204742,-0.046245877,-0.04697335,-0.047409567,-0.047576932,-0.047497849,-0.047194722,-0.046689957,-0.046005956,-0.045165126,-0.044189869,-0.04310259,-0.041925695,-0.040681586,-0.039392668,-0.038081346
0.073071938,0.065643089,0.058319952,0.05120824,0.04441358,0.038011211,0.032001307,0.026372655,0.021114043,0.016214255,0.01166208,0.007446304,0.003555714,-2.09E-05,-0.003294764,-0.006277077,-0.008979058,-0.01141192,-0.013586876,-0.01551514,-0.017207924,-0.018676443,-0.019931908,-0.020985535,-0.021848535,-0.022532123,-0.023047511,-0.023405913,-0.023618542,-0.023696611,-0.023651335,-0.023493925,-0.023235596,-0.02288756,-0.022461031,-0.021967223,-0.021417347,-0.020822619,-0.020194251,-0.019543456,-0.018881448
-5.77E-15,-4.32E-15,-4.32E-15,-4.32E-15,-2.88E-15,-2.88E-15,-2.88E-15,-1.44E-15,-1.44E-15,-1.44E-15,-1.44E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.072747147,-0.065340145,-0.058038779,-0.050948685,-0.044175413,-0.037794149,-0.031805067,-0.026196961,-0.020958626,-0.016078857,-0.011546449,-0.007350196,-0.003478894,7.87E-05,0.003333679,0.006297361,0.008980913,0.011395541,0.013552449,0.015462844,0.017137929,0.018588911,0.019826994,0.020863383,0.021709285,0.022375903,0.022874444,0.023216112,0.023412113,0.023473651,0.023411932,0.023238162,0.022963544,0.022599286,0.022156591,0.021646664,0.021080712,0.020469939,0.019825551,0.019158752,0.018480748
-0.145165301,-0.130373727,-0.115793335,-0.101635311,-0.088110666,-0.075369706,-0.063412779,-0.052217485,-0.041761423,-0.032022192,-0.022977391,-0.014604618,-0.006881474,0.000214444,0.006705536,0.012614203,0.017962845,0.022773865,0.027069662,0.030872638,0.034205194,0.037089731,0.03954865,0.041604351,0.043279236,0.044595705,0.04557616,0.046243002,0.046618631,0.046725448,0.046585855,0.046222253,0.045657041,0.044912622,0.044011396,0.042975765,0.041828129,0.040590888,0.039286445,0.0379372,0.036565554
-0.217252513,-0.195099226,-0.173262571,-0.152059178,-0.131805423,-0.112726663,-0.09482342,-0.078062107,-0.062409139,-0.04783093,-0.034293892,-0.021764441,-0.010208989,0.000406049,0.01011426,0.018949229,0.026944543,0.034133789,0.040550552,0.046228419,0.051200975,0.055501808,0.059164502,0.062222645,0.064709823,0.066659621,0.068105627,0.069081426,0.069620604,0.069756747,0.069523443,0.068954276,0.068082834,0.066942702,0.065567467,0.063990714,0.062246031,0.060367002,0.058387215,0.056340256,0.054259711
-0.289006831,-0.259515123,-0.230445385,-0.202219586,-0.175259354,-0.149865017,-0.126037272,-0.10373136,-0.08290252,-0.063505994,-0.04549702,-0.028830839,-0.013462693,0.000652181,0.01355854,0.025301145,0.035924756,0.045474132,0.053994033,0.061529219,0.06812445,0.073824485,0.078674085,0.082718009,0.086001016,0.088567867,0.090463321,0.091732139,0.092419079,0.092568902,0.092226368,0.091436236,0.090243266,0.088692217,0.086827851,0.084694925,0.082338201,0.079802437,0.077132395,0.074372832,0.07156851
